id;weight;product_id;dish_id
4167;-1;783;747
4168;350.0;147;747
4169;55.0;52547;747
4170;45.0;1369;747
4171;20.0;52537;747
4172;150.0;52544;747
4173;5.0;4680;747
4174;-1;1266;747
4175;-1;6428;747
4176;-1;4894;747
4177;-1;783;747
4186;250.0;1101;752
4187;250.0;151;752
4188;15.0;6428;752
4189;5.0;1266;752
4190;2.5;816;752
4191;15.0;3144;752
4192;250.0;1101;752
4193;250.0;151;752
4194;15.0;6428;752
4195;5.0;1266;752
4196;2.5;816;752
4197;15.0;3144;752
4222;300.0;151;758
4223;75.0;4869;758
4224;25.0;800;758
4225;100.0;1304;758
4226;10.0;1219;758
4227;300.0;151;758
4228;75.0;4869;758
4229;25.0;800;758
4230;100.0;1304;758
4231;10.0;1219;758
4236;500.0;1088;760
4237;200.0;52537;760
4238;220.0;52547;760
4239;-1;805;760
4240;500.0;1088;760
4241;200.0;52537;760
4242;220.0;52547;760
4243;-1;805;760
4247;500.0;137;762
4248;70.0;129;762
4249;100.0;212;762
4250;50.0;1368;762
4251;30.0;6230;762
4252;15.0;1175;762
4253;5.0;1266;762
4254;45.0;525;762
4255;15.0;1333;762
4256;500.0;137;762
4257;70.0;129;762
4258;100.0;212;762
4259;50.0;1368;762
4260;30.0;6230;762
4261;15.0;1175;762
4262;5.0;1266;762
4263;45.0;525;762
4264;15.0;1333;762
4265;300.0;151;764
4266;100.0;212;764
4267;10.0;3149;764
4268;2.0;1455;764
4269;15.0;4869;764
4270;300.0;151;764
4271;100.0;212;764
4272;10.0;3149;764
4273;2.0;1455;764
4274;15.0;4869;764
4286;100;154;767
4287;70.0;129;767
4288;100.0;212;767
4289;100.0;52542;767
4290;2.0;1266;767
4291;2.5;1175;767
4292;10.0;4450;767
4293;10.0;4446;767
4294;100;154;767
4295;70.0;129;767
4296;100.0;212;767
4297;100.0;52542;767
4298;2.0;1266;767
4299;2.5;1175;767
4300;10.0;4450;767
4301;10.0;4446;767
4302;600.0;796;768
4303;100.0;225;768
4304;100.0;226;768
4305;15.0;800;768
4306;600.0;796;768
4307;100.0;225;768
4308;100.0;226;768
4309;15.0;800;768
4310;200.0;137;769
4311;150.0;130;769
4312;150.0;129;769
4313;5.0;1333;769
4314;30.0;52544;769
4315;10.0;6369;769
4316;200.0;137;769
4317;150.0;130;769
4318;150.0;129;769
4319;5.0;1333;769
4320;30.0;52544;769
4321;10.0;6369;769
4322;400.0;52547;771
4323;100;204;771
4324;200.0;4096;771
4325;400.0;52547;771
4326;100;204;771
4327;200.0;4096;771
4329;300.0;1428;774
4330;140.0;129;774
4331;200.0;1368;774
4332;400.0;1026;774
4333;45.0;52544;774
4334;-1;1266;774
4335;-1;1230;774
4336;-1;783;774
4337;300.0;1428;774
4338;140.0;129;774
4339;200.0;1368;774
4340;400.0;1026;774
4341;45.0;52544;774
4342;-1;1266;774
4343;-1;1230;774
4344;-1;783;774
4347;300.0;1088;776
4348;55.0;52547;776
4349;25.0;1175;776
4350;1.0;805;776
4351;40.0;1109;776
4352;300.0;1088;776
4353;55.0;52547;776
4354;25.0;1175;776
4355;1.0;805;776
4356;40.0;1109;776
4357;1500.0;205;777
4358;200.0;131;777
4359;200.0;200;777
4360;100.0;808;777
4361;5.0;5228;777
4362;5.0;1333;777
4363;-1;1266;777
4364;75.0;1079;777
4365;1500.0;205;777
4366;200.0;131;777
4367;200.0;200;777
4368;100.0;808;777
4369;5.0;5228;777
4370;5.0;1333;777
4371;-1;1266;777
4372;75.0;1079;777
4373;400.0;212;778
4374;20.0;4869;778
4375;400.0;212;778
4376;20.0;4869;778
4377;100.0;151;779
4378;50.0;129;779
4379;50.0;1740;779
4380;40.0;212;779
4381;30.0;210;779
4382;-1;1266;779
4383;30.0;525;779
4384;2.5;1453;779
4385;2.5;4869;779
4386;100.0;151;779
4387;50.0;129;779
4388;50.0;1740;779
4389;40.0;212;779
4390;30.0;210;779
4391;-1;1266;779
4392;30.0;525;779
4393;2.5;1453;779
4394;2.5;4869;779
4395;600.0;1304;781
4396;30.0;1159;781
4397;30.0;4869;781
4398;15.0;1333;781
4399;600.0;1304;781
4400;30.0;1159;781
4401;30.0;4869;781
4402;15.0;1333;781
4403;125.0;1420;782
4404;375.0;1304;782
4405;15.0;4869;782
4406;50.0;244;782
4407;-1;1266;782
4408;125.0;1420;782
4409;375.0;1304;782
4410;15.0;4869;782
4411;50.0;244;782
4412;-1;1266;782
4429;100.0;212;789
4430;50.0;216;789
4431;50.0;223;789
4432;50.0;225;789
4433;50.0;226;789
4434;50.0;229;789
4435;50.0;232;789
4436;100.0;212;789
4437;50.0;216;789
4438;50.0;223;789
4439;50.0;225;789
4440;50.0;226;789
4441;50.0;229;789
4442;50.0;232;789
4447;300.0;212;792
4448;250.0;250;792
4449;45.0;4869;792
4450;300.0;212;792
4451;250.0;250;792
4452;45.0;4869;792
4460;100.0;1626;795
4461;80.0;862;795
4462;50.0;1031;795
4463;30.0;52541;795
4464;100.0;1368;795
4465;30.0;525;795
4466;15.0;1333;795
4467;15.0;833;795
4468;2.5;1175;795
4469;2.0;1266;795
4470;100.0;1626;795
4471;80.0;862;795
4472;50.0;1031;795
4473;30.0;52541;795
4474;100.0;1368;795
4475;30.0;525;795
4476;15.0;1333;795
4477;15.0;833;795
4478;2.5;1175;795
4479;2.0;1266;795
4486;100;859;797
4487;70.0;129;797
4488;200.0;212;797
4489;-1;1333;797
4490;-1;1230;797
4491;-1;1266;797
4492;-1;783;797
4493;100;859;797
4494;70.0;129;797
4495;200.0;212;797
4496;-1;1333;797
4497;-1;1230;797
4498;-1;1266;797
4499;-1;783;797
4500;125.0;908;798
4501;250.0;62;798
4502;30.0;818;798
4503;200.0;931;798
4504;100.0;212;798
4505;100.0;796;798
4506;40.0;52544;798
4507;1.6500000000000001;1328;798
4508;125.0;908;798
4509;250.0;62;798
4510;30.0;818;798
4511;200.0;931;798
4512;100.0;212;798
4513;100.0;796;798
4514;40.0;52544;798
4515;1.6500000000000001;1328;798
4516;60.0;268;799
4517;70.0;4434;799
4518;50.0;1160;799
4519;110.0;246;799
4520;100.0;250;799
4521;100.0;244;799
4522;100.0;1400;799
4523;100.0;237;799
4524;200.0;249;799
4525;80.0;52546;799
4526;60.0;268;799
4527;70.0;4434;799
4528;50.0;1160;799
4529;110.0;246;799
4530;100.0;250;799
4531;100.0;244;799
4532;100.0;1400;799
4533;100.0;237;799
4534;200.0;249;799
4535;80.0;52546;799
4541;100.0;1304;802
4542;60.0;82;802
4543;30.0;1159;802
4544;10.0;1175;802
4545;1.25;1328;802
4546;1.25;819;802
4547;100.0;1304;802
4548;60.0;82;802
4549;30.0;1159;802
4550;10.0;1175;802
4551;1.25;1328;802
4552;1.25;819;802
4553;100;204;804
4554;110.0;52547;804
4555;60.0;908;804
4556;100;204;804
4557;110.0;52547;804
4558;60.0;908;804
4559;70.0;129;805
4560;50.0;250;805
4561;50.0;246;805
4562;50.0;244;805
4563;15.0;525;805
4564;15.0;4869;805
4565;-1;777;805
4566;70.0;129;805
4567;50.0;250;805
4568;50.0;246;805
4569;50.0;244;805
4570;15.0;525;805
4571;15.0;4869;805
4572;-1;777;805
4575;100.0;82;807
4576;30.0;268;807
4577;40.0;244;807
4578;15.0;4869;807
4579;15.0;525;807
4580;100.0;82;807
4581;30.0;268;807
4582;40.0;244;807
4583;15.0;4869;807
4584;15.0;525;807
4590;150.0;250;814
4591;150.0;886;814
4592;130.0;268;814
4593;150.0;250;814
4594;150.0;886;814
4595;130.0;268;814
4596;100;204;815
4597;200.0;52537;815
4598;250.0;225;815
4599;100;204;815
4600;200.0;52537;815
4601;250.0;225;815
4604;140.0;165;820
4605;100.0;212;820
4606;30.0;268;820
4607;-1;1266;820
4608;45.0;525;820
4609;15.0;1333;820
4610;10.0;1566;820
4611;5.0;210;820
4612;-1;1230;820
4613;140.0;165;820
4614;100.0;212;820
4615;30.0;268;820
4616;-1;1266;820
4617;45.0;525;820
4618;15.0;1333;820
4619;10.0;1566;820
4620;5.0;210;820
4621;-1;1230;820
4622;140.0;129;823
4623;100;203;823
4624;100;195;823
4625;50.0;52546;823
4626;100;6424;823
4627;22.5;4869;823
4628;45.0;52542;823
4629;100;268;823
4630;0;4450;823
4631;140.0;129;823
4632;100;203;823
4633;100;195;823
4634;50.0;52546;823
4635;100;6424;823
4636;22.5;4869;823
4637;45.0;52542;823
4638;100;268;823
4639;0;4450;823
4645;150.0;225;830
4646;100;207;830
4647;25.0;1752;830
4648;7.5;4450;830
4649;15.0;1333;830
4650;5.0;4869;830
4651;22.5;525;830
4652;-1;784;830
4653;150.0;225;830
4654;100;207;830
4655;25.0;1752;830
4656;7.5;4450;830
4657;15.0;1333;830
4658;5.0;4869;830
4659;22.5;525;830
4660;-1;784;830
4665;150.0;225;836
4666;150.0;222;836
4667;50.0;266;836
4668;-1;1565;836
4669;30.0;525;836
4670;15.0;833;836
4671;150.0;225;836
4672;150.0;222;836
4673;50.0;266;836
4674;-1;1565;836
4675;30.0;525;836
4676;15.0;833;836
4677;150.0;225;841
4678;100.0;1015;841
4679;50.0;1031;841
4680;10.0;4450;841
4681;30.0;525;841
4682;15.0;833;841
4683;15.0;4869;841
4684;15.0;1179;841
4685;150.0;225;841
4686;100.0;1015;841
4687;50.0;1031;841
4688;10.0;4450;841
4689;30.0;525;841
4690;15.0;833;841
4691;15.0;4869;841
4692;15.0;1179;841
4693;50.0;246;847
4694;50.0;250;847
4695;50.0;244;847
4696;50.0;268;847
4697;-1;814;847
4698;50.0;246;847
4699;50.0;250;847
4700;50.0;244;847
4701;50.0;268;847
4702;-1;814;847
4703;200.0;212;864
4704;100;1042;864
4705;100;204;864
4706;15.0;4869;864
4707;-1;1455;864
4708;200.0;212;864
4709;100;1042;864
4710;100;204;864
4711;15.0;4869;864
4712;-1;1455;864
4723;280.0;129;868
4724;100.0;250;868
4725;100.0;244;868
4726;45.0;4869;868
4727;45.0;1175;868
4728;30.0;52544;868
4729;2.5;1455;868
4730;-1;1333;868
4731;-1;783;868
4732;-1;1266;868
4733;280.0;129;868
4734;100.0;250;868
4735;100.0;244;868
4736;45.0;4869;868
4737;45.0;1175;868
4738;30.0;52544;868
4739;2.5;1455;868
4740;-1;1333;868
4741;-1;783;868
4742;-1;1266;868
4744;100;130;872
4745;300.0;212;872
4746;100.0;268;872
4747;50.0;52546;872
4748;50.0;200;872
4749;100;130;872
4750;300.0;212;872
4751;100.0;268;872
4752;50.0;52546;872
4753;50.0;200;872
4759;200.0;200;879
4760;100;268;879
4761;5.0;777;879
4762;45.0;4869;879
4763;200.0;200;879
4764;100;268;879
4765;5.0;777;879
4766;45.0;4869;879
4774;100;204;885
4775;150.0;4869;885
4776;120.0;4450;885
4777;100;204;885
4778;150.0;4869;885
4779;120.0;4450;885
4780;100;130;886
4781;50.0;250;886
4782;50.0;244;886
4783;50.0;249;886
4784;50.0;4470;886
4785;50.0;268;886
4786;15.0;4869;886
4787;7.5;1333;886
4788;100;130;886
4789;50.0;250;886
4790;50.0;244;886
4791;50.0;249;886
4792;50.0;4470;886
4793;50.0;268;886
4794;15.0;4869;886
4795;7.5;1333;886
4796;100;250;887
4797;100;268;887
4798;100.0;886;887
4799;100;250;887
4800;100;268;887
4801;100.0;886;887
4802;150.0;248;888
4803;150.0;246;888
4804;150.0;268;888
4805;-1;814;888
4806;15.0;4869;888
4807;150.0;796;888
4808;150.0;248;888
4809;150.0;246;888
4810;150.0;268;888
4811;-1;814;888
4812;15.0;4869;888
4813;150.0;796;888
4833;500.0;1740;899
4834;100.0;52546;899
4835;-1;1269;899
4836;50.0;525;899
4837;500.0;1740;899
4838;100.0;52546;899
4839;-1;1269;899
4840;50.0;525;899
4841;100;130;900
4842;70.0;129;900
4843;5.0;268;900
4844;300.0;229;900
4845;300.0;230;900
4846;100;250;900
4847;30.0;244;900
4848;500.0;52542;900
4849;-1;1266;900
4850;100;130;900
4851;70.0;129;900
4852;5.0;268;900
4853;300.0;229;900
4854;300.0;230;900
4855;100;250;900
4856;30.0;244;900
4857;500.0;52542;900
4858;-1;1266;900
4859;100.0;200;901
4860;1200.0;165;901
4861;25.0;3149;901
4862;50.0;268;901
4863;15.0;6230;901
4864;100.0;200;901
4865;1200.0;165;901
4866;25.0;3149;901
4867;50.0;268;901
4868;15.0;6230;901
4881;100;204;908
4882;15.0;52544;908
4883;-1;4853;908
4884;-1;1266;908
4885;100;204;908
4886;15.0;52544;908
4887;-1;4853;908
4888;-1;1266;908
4889;100;204;909
4890;110.0;52547;909
4891;55.0;1369;909
4892;5.0;52544;909
4893;100;204;909
4894;110.0;52547;909
4895;55.0;1369;909
4896;5.0;52544;909
4897;900.0;3149;910
4898;900.0;3149;910
4926;550.0;52537;915
4927;165.0;52547;915
4928;52.5;1369;915
4929;200.0;1175;915
4930;120.0;3149;915
4931;20.0;1219;915
4932;550.0;52537;915
4933;165.0;52547;915
4934;52.5;1369;915
4935;200.0;1175;915
4936;120.0;3149;915
4937;20.0;1219;915
4943;50.0;4680;917
4944;5.0;52544;917
4945;2.5;1266;917
4946;7.5;1175;917
4947;15.0;1333;917
4948;200.0;1304;917
4949;50.0;4680;917
4950;5.0;52544;917
4951;2.5;1266;917
4952;7.5;1175;917
4953;15.0;1333;917
4954;200.0;1304;917
4959;400.0;212;920
4960;170.0;1369;920
4961;150.0;1175;920
4962;165.0;52547;920
4963;-1;1266;920
4964;400.0;212;920
4965;170.0;1369;920
4966;150.0;1175;920
4967;165.0;52547;920
4968;-1;1266;920
4969;100.0;784;921
4970;15.0;4869;921
4971;50.0;52544;921
4972;5.0;6428;921
4973;100.0;784;921
4974;15.0;4869;921
4975;50.0;52544;921
4976;5.0;6428;921
4998;1000.0;137;924
4999;150.0;129;924
5000;15.0;1266;924
5001;1000.0;137;924
5002;150.0;129;924
5003;15.0;1266;924
5004;1500.0;137;926
5005;400.0;129;926
5006;30.0;1175;926
5007;22.5;1266;926
5008;22.5;52538;926
5009;1000.0;1304;926
5010;1500.0;137;926
5011;400.0;129;926
5012;30.0;1175;926
5013;22.5;1266;926
5014;22.5;52538;926
5015;1000.0;1304;926
5016;500.0;52543;927
5017;70.0;129;927
5018;500.0;131;927
5019;100.0;133;927
5020;50.0;52544;927
5021;-1;1269;927
5022;500.0;52543;927
5023;70.0;129;927
5024;500.0;131;927
5025;100.0;133;927
5026;50.0;52544;927
5027;-1;1269;927
5034;210.0;808;930
5035;200.0;52546;930
5036;250.0;4869;930
5037;210.0;808;930
5038;200.0;52546;930
5039;250.0;4869;930
5043;500.0;826;932
5044;500.0;1304;932
5045;15.0;1266;932
5046;15.0;1175;932
5047;15.0;52537;932
5048;500.0;826;932
5049;500.0;1304;932
5050;15.0;1266;932
5051;15.0;1175;932
5052;15.0;52537;932
5053;240.0;3149;934
5054;240.0;3149;934
5055;150.0;3144;936
5056;55.0;52547;936
5057;5.0;4680;936
5058;15.0;1333;936
5059;1.6500000000000001;1175;936
5060;2.5;1266;936
5061;150.0;3144;936
5062;55.0;52547;936
5063;5.0;4680;936
5064;15.0;1333;936
5065;1.6500000000000001;1175;936
5066;2.5;1266;936
5109;100;130;942
5110;100;130;942
5117;500.0;137;946
5118;100.0;129;946
5119;1000.0;1304;946
5120;15.0;1175;946
5121;30.0;1266;946
5122;500.0;137;946
5123;100.0;129;946
5124;1000.0;1304;946
5125;15.0;1175;946
5126;30.0;1266;946
5127;40.0;980;947
5128;200.0;761;947
5129;-1;819;947
5130;3.0;1328;947
5131;1.0;1326;947
5132;1.0;1179;947
5133;40.0;980;947
5134;200.0;761;947
5135;-1;819;947
5136;3.0;1328;947
5137;1.0;1326;947
5138;1.0;1179;947
5163;1000.0;52543;950
5164;150.0;52537;950
5165;150.0;52544;950
5166;65.0;1175;950
5167;20.0;6428;950
5168;20.0;4852;950
5169;3.0;778;950
5170;60.0;6230;950
5171;15.0;1266;950
5172;1000.0;52543;950
5173;150.0;52537;950
5174;150.0;52544;950
5175;65.0;1175;950
5176;20.0;6428;950
5177;20.0;4852;950
5178;3.0;778;950
5179;60.0;6230;950
5180;15.0;1266;950
5181;400.0;137;951
5182;110.0;52547;951
5183;20.0;3149;951
5184;-1;1266;951
5185;400.0;137;951
5186;110.0;52547;951
5187;20.0;3149;951
5188;-1;1266;951
5217;1000.0;137;957
5218;500.0;52543;957
5219;300.0;129;957
5220;15.0;6428;957
5221;120.0;1175;957
5222;22.5;1266;957
5223;100.0;52544;957
5224;120.0;52538;957
5225;250.0;1304;957
5226;1000.0;137;957
5227;500.0;52543;957
5228;300.0;129;957
5229;15.0;6428;957
5230;120.0;1175;957
5231;22.5;1266;957
5232;100.0;52544;957
5233;120.0;52538;957
5234;250.0;1304;957
5260;1000.0;1304;960
5261;15.0;1280;960
5262;30.0;1175;960
5263;20.0;1266;960
5264;9.0;778;960
5265;12.0;4852;960
5266;15.0;806;960
5267;-1;777;960
5268;1000.0;1304;960
5269;15.0;1280;960
5270;30.0;1175;960
5271;20.0;1266;960
5272;9.0;778;960
5273;12.0;4852;960
5274;15.0;806;960
5275;-1;777;960
5277;500.0;237;962
5278;500.0;1175;962
5279;500.0;237;962
5280;500.0;1175;962
5293;1000.0;868;965
5294;1000.0;1175;965
5295;1000.0;868;965
5296;1000.0;1175;965
5297;125.0;915;966
5298;375.0;1304;966
5299;60.0;52544;966
5300;30.0;1333;966
5301;30.0;1447;966
5302;5.0;1266;966
5303;5.0;1175;966
5304;125.0;915;966
5305;375.0;1304;966
5306;60.0;52544;966
5307;30.0;1333;966
5308;30.0;1447;966
5309;5.0;1266;966
5310;5.0;1175;966
5316;10000.0;137;970
5317;1000.0;129;970
5318;45.0;6369;970
5319;150.0;1268;970
5320;10000.0;137;970
5321;1000.0;129;970
5322;45.0;6369;970
5323;150.0;1268;970
5335;400.0;52537;974
5336;15.0;1433;974
5337;30.0;1175;974
5338;110.0;52547;974
5339;100.0;52544;974
5340;700.0;1369;974
5341;1.0;1266;974
5342;400.0;52537;974
5343;15.0;1433;974
5344;30.0;1175;974
5345;110.0;52547;974
5346;100.0;52544;974
5347;700.0;1369;974
5348;1.0;1266;974
5349;1000.0;212;975
5350;50.0;1175;975
5351;1500.0;1304;975
5352;1000.0;212;975
5353;50.0;1175;975
5354;1500.0;1304;975
