id;name;calories_number;glycemic_index;protein_number;fat_number;carbohydrate_number
2111;блюдо русское барашек с гречкой 4 сезона;224.0;52;5.9;13.8;17.7
2112;блюдо тайское лапша карри 4 сезона;128.0;52;5.9;6.4;12.7
2113;блюдо французское шампиньон де пари 4 сезона;129.0;52;6.7;9.5;5.1
2114;блюдо японское сакэна с рисом 4 сезона;103.0;52;5.7;2.4;13.6
2115;буженина фабрика качества из мяса цыплят-бройлеров традиционная запечённая;160.0;52;20.0;9.0;0.0
2116;буйволятина вареная;276.0;52;30.0;17.4;0.0
2117;буйволятина тушеная;250.0;52;24.4;16.9;0.0
2118;бульмени горячая штучка со сливочным маслом;224.0;52;14.5;10.0;19.0
2119;верблюжатина;160.0;52;18.9;9.4;0.0
2120;верблюжатина жареная;281.0;52;33.3;16.5;0.0
2121;ветчина;270.0;52;14.0;24.0;0.0
2122;ветчина в форме;278.0;52;22.6;20.9;0.0
2123;ветчина велком из окорока вареная;130.0;52;18.0;6.0;0.0
2124;ветчина вкусвилл из индейки с травами;109.0;52;20.8;2.6;0.0
2125;ветчина дымов с окороком;83.0;52;10.0;3.0;4.0
2126;ветчина из индейки обезжиренная;77.0;52;15.0;1.0;2.0
2127;ветчина останкино мраморная вареная;224.0;52;11.0;20.0;0.0
2128;ветчина останкино нежная из свиного окорока;166.0;52;8.0;13.0;3.0
2129;ветчина пармская;300.0;52;24.4;22.5;0.1
2130;ветчина самокат свиная премиум;370.0;52;6.0;37.0;3.5
2131;говядина вареная;254.0;52;25.8;16.8;0.0
2132;говядина варено-копченая ремит отборная;100.0;52;16.0;4.0;1.0
2133;говядина копчено-вареная мясницкий ряд деликатесная;120.0;52;10.0;8.0;0.0
2134;говядина постная;158.0;52;22.2;7.1;0.0
2135;говядина средней жирности;275.0;52;25.0;20.0;0.0
2136;говядина сырокопченая мд бородина нарезка;100.0;52;15.0;5.0;0.0
2137;говядина тушеная лента;213.0;52;15.0;17.0;0.0
2138;говяжий рубец;97.0;52;14.8;4.2;0.0
2139;говяжий стейк самсон из тазобедренной части;108.0;52;18.0;4.0;0.0
2140;говяжий фарш жирный;293.0;52;15.0;25.0;0.0
2141;говяжий фарш постный;215.0;52;18.0;15.0;0.0
2142;говяжий хвост;137.0;52;19.7;6.5;0.0
2143;говяжий язык вареный;231.0;52;23.9;15.0;0.0
2144;говяжье сердце;96.0;52;16.0;3.5;0.0
2145;говяжьи легкие;92.0;52;16.2;2.5;0.0
2146;говяжьи мозги;124.0;52;11.7;8.6;0.0
2147;говяжьи почки;86.0;52;15.2;2.8;0.0
2148;говяжьи уши;122.0;52;25.2;2.3;0.0
2149;говяжьи щёки мираторг;200.0;52;13.0;16.0;0.0
2150;говяжья вырезка филейная;113.0;52;20.1;3.5;0.0
2151;говяжья грудинка копчёная;632.0;52;7.6;66.8;0.0
2152;говяжья лопатка;137.0;52;19.4;6.6;0.0
2153;говяжья печень;125.0;52;20.0;3.1;4.0
2154;говяжья печень жареная;199.0;52;22.9;10.2;3.9
2155;говяжья покромка;218.0;52;18.6;16.0;0.0
2156;говяжья тушенка;214.0;52;14.1;17.4;0.0
2157;голубиное мясо;294.0;52;18.5;23.8;0.0
2158;гусь;412.0;52;15.2;39.0;0.0
2159;гусь жареный;620.0;52;22.9;58.8;0.0
2160;запеченная куриная грудка;126.0;52;20.0;4.0;0.0
2161;змеиное мясо;93.0;52;16.4;0.3;0.0
2162;индейка (гузка);304.0;52;4.0;32.0;0.0
2163;индейка (кожа);387.0;52;12.7;36.9;0.0
2164;индейка (ножки);142.0;52;15.7;8.9;0.0
2165;индейка (печень);276.0;52;19.5;22.0;0.0
2166;индейка (филе отварное);130.0;52;25.0;1.0;0.0
2167;индейка деревенские напевы филе грудки;100.0;52;20.0;2.5;0.0
2168;индейка жареная;165.0;52;28.0;6.0;0.0
2169;индейка индилайт голень бескостная;150.0;52;16.0;10.0;0.0
2170;индейка индилайт котлеты нежные;310.0;52;11.0;25.0;10.0
2171;говядина;187.0;52;18.9;12.4;0.0
2172;говядина вареная нежирная;175.0;52;25.7;8.1;0.2
2173;говядина жареная;384.0;52;32.7;28.1;0.0
2174;говядина мраморная;170.0;52;18.0;10.0;0.0
2175;говядина постная жареная;206.0;52;29.0;9.1;0.0
2176;говядина сырокопченая егорьевская фкг брезаола;113.0;52;20.0;3.0;1.5
2177;говядина тушеная;232.0;52;16.8;18.3;0.0
2178;говяжий гуляш;148.0;52;14.0;9.2;2.6
2179;говяжий стейк мираторг шатобриан prime;230.0;52;16.0;18.0;0.0
2180;говяжий фарш;254.0;52;17.2;20.0;0.0
2181;говяжий фарш мираторг black angus;360.0;52;12.0;35.0;0.0
2182;говяжий фарш самсон 7.5%;139.0;52;16.0;7.5;0.0
2183;говяжий язык;146.0;52;12.2;10.9;0.0
2184;говяжье вымя;173.0;52;12.3;13.7;0.0
2185;говяжьи губы;105.0;52;15.0;5.0;0.0
2186;говяжьи легкие тушеные;120.0;52;20.4;3.7;0.0
2187;говяжьи ноги;159.0;52;25.0;6.6;0.0
2188;говяжьи ребра;359.0;52;11.0;35.0;0.0
2189;говяжьи хвосты самсон;412.0;52;13.0;40.0;0.0
2190;говяжья вырезка;218.0;52;18.6;16.0;0.0
2191;говяжья грудинка;217.0;52;19.3;15.7;0.0
2192;говяжья грудинка копчёно-варёная;540.0;52;10.0;55.0;0.0
2193;говяжья пашина;225.0;52;18.9;16.6;0.0
2194;говяжья печень вареная;117.0;52;19.4;3.4;3.0
2195;говяжья печень нежирная;98.0;52;17.4;3.1;0.0
2196;говяжья тазобедренная часть (огузок);138.0;52;20.2;6.4;0.0
2197;говяжья шейная часть;135.0;52;19.4;6.4;0.0
2198;гусиная печень;412.0;52;15.2;39.0;0.0
2199;гусь вареный;447.0;52;19.3;41.2;0.0
2200;дичь;200.0;52;34.0;6.5;0.0
2201;зельц;336.0;52;12.6;32.0;0.5
2202;индейка (грудка);84.0;52;19.2;0.7;0.0
2203;индейка (желудки);143.0;52;20.0;7.0;0.0
2204;индейка (крылышки);168.0;52;16.5;11.4;0.0
2205;индейка (окорочка);131.0;52;18.4;6.4;0.0
2206;индейка (сердце);128.0;52;16.0;5.1;0.4
2207;индейка вареная;195.0;52;25.3;10.4;0.0
2208;индейка дымов шато;71.0;52;12.0;3.0;0.0
2209;индейка индилайт биточки особые;310.0;52;11.0;25.0;10.0
2210;индейка индилайт зразы любительские;310.0;52;12.0;25.0;10.0
2211;индейка индилайт мышечные желудки;143.0;52;20.0;7.0;0.0
2212;индейка индилайт сердце;150.0;52;15.0;10.0;0.0
2213;индейка индилайт стейк по-мексикански;90.0;52;16.0;2.5;0.0
2214;индейка индилайт фарш деликатесный;240.0;52;16.0;20.0;0.0
2215;индейка индилайт фарш по-домашнему;270.0;52;12.0;25.0;0.0
2216;индейка индилайт филе грудки;130.0;52;20.0;6.0;0.0
2217;индейка индилайт шашлык из бедра невский;150.0;52;13.0;11.0;0.0
2218;индейка индилайт шницель аппетитный;290.0;52;12.0;22.0;10.0
2219;индейка пава-пава филе голени;90.0;52;20.0;1.5;0.0
2220;индейка фарш морозовская птицефабрика особый;220.0;52;16.0;17.0;2.0
2221;индейка фарш торговая площадь;140.0;52;16.0;8.0;0.5
2222;кабанье мясо;122.0;52;21.5;3.3;0.0
2223;карпаччо равис из мяса птицы сыровяленное;322.0;52;40.0;16.0;0.0
2224;колбасный фарш;352.0;52;12.3;32.4;2.9
2225;конина вареная;240.0;52;30.8;13.0;0.0
2226;конина тушеная;214.0;52;25.0;12.7;0.0
2227;корейка копчено-запеченная;475.0;52;10.2;48.2;0.0
2228;корейка сырокопченая;469.0;52;10.5;47.4;0.0
2229;котлета сытоедов куриная с картофельным пюре под белым грибным соусом;160.0;52;6.5;10.0;11.0
2230;котлеты из баранины рубленые;240.0;52;13.6;14.8;12.9
2231;котлеты из говядины рубленые;213.0;52;14.2;11.4;13.0
2232;котлеты из курицы (готовые);222.0;52;18.2;10.4;13.8
2233;котлеты из свинины и говядины черкизово рубленые;189.0;52;18.0;13.0;0.0
2234;котлеты из свинины рубленые;466.0;52;13.6;45.7;0.0
2235;котлеты из телятины;375.0;52;23.0;31.0;0.0
2236;крокодиловое мясо;110.0;52;26.0;0.7;0.0
2237;кролик жареный;155.0;52;25.0;6.0;0.0
2238;кроличьи почки;66.0;52;12.5;1.8;0.0
2239;кроличья печень вареная;194.0;52;22.2;11.7;0.0
2240;крылышки горячая штучка хрустящие;231.0;52;16.5;15.0;7.5
2241;куриная голень вареная без кожи;158.0;52;27.0;5.6;0.0
2242;куриная грудка вареная;137.0;52;29.8;1.8;0.5
2243;куриная грудка на пару;113.0;52;23.6;1.9;0.0
2244;куриная печень;136.0;52;19.1;6.3;0.6
2245;куриная печень жареная;210.0;52;30.8;8.9;2.0
2246;куриное сердце;159.0;52;15.8;10.3;0.8
2247;куриное филе;110.0;52;23.1;1.2;0.0
2248;куриное филе вареное;153.0;52;30.4;3.5;0.0
2249;куриное филе-медальон мираторг;188.0;52;13.3;8.1;15.5
2250;куриные биточки сливочные троекурово;153.0;52;14.0;7.0;8.5
2251;индейка индилайт крыло;200.0;52;11.0;17.0;0.0
2252;индейка индилайт печень;162.0;52;18.0;10.0;0.0
2253;индейка индилайт стейк грудки;100.0;52;20.0;2.5;0.0
2254;индейка индилайт фарш;280.0;52;10.0;27.0;0.0
2255;индейка индилайт фарш классический;330.0;52;14.0;30.0;0.0
2256;индейка индилайт филе бедра;150.0;52;16.0;9.0;0.0
2257;индейка индилайт шарики;280.0;52;11.0;25.0;2.0
2258;индейка индилайт шашлык из грудки белые ночи;80.0;52;16.0;2.0;0.0
2259;индейка краснобор филе бедра;204.0;52;15.0;16.0;0.0
2260;индейка фарш;161.0;52;20.0;8.0;0.5
2261;индейка фарш самсон 2.5%;111.0;52;22.0;2.5;0.0
2262;индоутка (мускусная утка);271.0;52;25.0;23.0;0.2
2263;карбонад варёно-копчёный;135.0;52;16.0;8.0;0.0
2264;козлятина;216.0;52;18.0;16.0;0.0
2265;конина;187.0;52;20.2;7.0;0.0
2266;конина жареная;293.0;52;34.3;17.4;0.0
2267;корейка;384.0;52;13.7;36.5;0.0
2268;корейка свиная б/к (карбонад);301.0;52;17.0;25.0;0.0
2269;котлета мираторг по-киевски с молодым картофелем в сливочном соусе;168.0;52;6.3;10.0;13.3
2270;котлеты из баранины отбивные;394.0;52;20.6;30.6;9.1
2271;котлеты из говядины;260.0;52;18.0;20.0;0.0
2272;котлеты из индейки;220.0;52;18.6;12.2;8.7
2273;котлеты из мяса цыплят рубленые;238.0;52;15.2;13.6;13.5
2274;котлеты из свинины отбивные;470.0;52;17.5;40.3;8.8
2275;котлеты из свинины сырые;238.0;52;27.3;13.4;0.0
2276;котлеты мираторг из говядины black angus;360.0;52;12.0;35.0;0.0
2277;кролик;156.0;52;21.0;8.0;0.0
2278;кроличий фарш;147.0;52;19.5;7.4;0.7
2279;кроличья печень;166.0;52;19.0;10.0;0.0
2280;круггетсы горячая штучка сочные;260.0;52;12.0;20.0;8.0
2281;куриная голень;198.0;52;18.0;14.0;0.0
2282;куриная грудка;113.0;52;23.6;1.9;0.4
2283;куриная грудка копченая;117.0;52;18.0;5.0;0.0
2284;куриная кожа;212.0;52;18.0;15.6;0.0
2285;куриная печень вареная;166.0;52;25.9;6.2;2.0
2286;куриное мясо в собственном соку;240.0;52;16.0;20.0;0.0
2287;куриное сердце вареное;182.0;52;20.0;10.9;1.1
2288;куриное филе агрокомплекс;129.0;52;21.0;5.0;0.0
2289;куриное филе сыровяленое;292.0;52;52.8;9.0;0.0
2290;куриные бедра;185.0;52;21.3;11.0;0.1
2291;куриные зразы с грибами и сыром троекурово;157.0;52;14.0;7.5;8.4
2292;куриные крылышки копченые;290.0;52;29.9;19.5;0.0
2293;куриные ножки маринованные;200.0;52;17.0;14.0;1.7
2294;куриные окорочка копченые;220.0;52;10.0;20.0;0.0
2295;куриные фрикадельки веснушки;164.0;52;13.8;8.7;7.6
2296;куриный рулет;310.0;52;16.0;26.0;0.0
2297;куриный суповой набор;181.0;52;16.5;12.6;0.4
2298;куриный фарш жирный;185.0;52;21.3;11.0;0.1
2299;куриный фарш филейный троекурово;130.0;52;21.0;5.0;0.0
2300;куриный шницель рубленый троекурово;210.0;52;14.7;12.8;9.9
2301;курица вареная (без кожи);170.0;52;25.2;7.4;0.0
2302;курица копченая;184.0;52;27.5;8.2;0.0
2303;куропатка жареная;250.0;52;29.0;8.0;0.0
2304;лосятина;101.0;52;21.4;1.7;0.0
2305;медвежье мясо;155.0;52;20.1;8.3;0.0
2306;мясо косули;138.0;52;21.4;6.0;0.0
2307;мясо цыпленка в собственном соку;204.0;52;15.0;16.0;0.0
2308;наггетсы куриные мираторг с ветчиной;229.0;52;13.3;13.1;14.5
2309;наггетсы куриные мираторг с сыром и грибами;226.0;52;13.0;12.4;15.7
2310;оленина;154.0;52;19.5;8.5;0.0
2311;оленина варено-прессованная;148.0;52;27.0;2.2;0.0
2312;оленина тушеная;198.0;52;25.0;10.9;0.0
2313;пастрома из мяса птицы;110.0;52;22.0;2.0;0.0
2314;паштет grand-mere печеночный с грибами;314.0;52;7.6;30.0;4.4
2315;паштет grand-mere печеночный с паприкой;314.0;52;7.6;30.0;4.4
2316;паштет мясной;170.0;52;15.0;11.0;0.0
2317;перепелка;134.0;52;21.8;4.5;0.0
2318;прошутто;279.0;52;22.6;20.9;0.0
2319;рулет ганна домашнее лакомство из мяса птицы;168.0;52;15.3;11.9;0.0
2320;рябчик;254.0;52;18.0;20.0;0.5
2321;свиная вырезка;142.0;52;19.4;7.1;0.0
2322;свиная грудинка без кости;510.0;52;10.1;53.0;0.0
2323;свиная грудинка с костью;174.0;52;21.0;10.0;0.0
2324;свиная нога жареная;290.0;52;27.0;20.0;0.0
2325;свиная печень вареная;180.0;52;30.4;4.7;3.6
2326;свиная тушенка;367.0;52;13.0;35.0;0.0
2327;свиная шкурка;216.0;52;18.0;16.0;0.0
2328;свиная щековина копченая;625.0;52;9.1;67.1;0.5
2329;свинина вареная;375.0;52;22.6;31.6;0.0
2330;свинина копченая;302.0;52;16.6;24.8;3.4
2331;куриные желудки;114.0;52;18.2;4.2;0.6
2332;куриные крылышки;186.0;52;19.2;12.2;0.0
2333;куриные лапки;215.0;52;19.4;14.6;0.2
2334;куриные окорочка;158.0;52;16.8;10.2;0.0
2335;куриные потроха;130.0;52;18.3;5.2;1.4
2336;куриные шейки;297.0;52;14.7;26.4;0.0
2337;куриный рулет рококо с черносливом и грецким орехом для запекания;220.0;52;14.0;17.0;3.0
2338;куриный фарш;143.0;52;17.4;8.1;0.0
2339;куриный фарш самсон 5%;105.0;52;16.0;5.0;0.0
2340;куриный фонарик копчено-вареный;97.0;52;11.0;5.0;2.0
